,Unnamed: 0,videoId,author,publishedAt,likeCount,text,period
457,869,U3JInRxTJek,@BiggisCrimeMystery,2022-09-15T19:25:59Z,533,"Was sind Sie nur für eine tolle Frau! Und wo nehmen sie immer wieder diese Energie und Kraft her? Einfach nur bewundernswert. Ich hoffe sehr, Sie bleiben uns noch lange erhalten. Vielleicht ja doch in einer neuen/anderen Partei. Wenn man Sie direkt aufstellen würde und das Volk abstimmen lassen würde... mein Gott, das täte Deutschland gut.",Before Founding
458,817,SYLsSPSjTX8,@tinaschmidt442,2022-03-03T19:50:06Z,532,"Ich bewundere Ihren Mut, es muesste mehr von Ihnen geben, dann waere die Welt besser. Koennen Sie dieses Video nicht jeden Tag im Parlament laufen lassen. Damit auch jeder kapiert. Machen Sie bitten weiter und bleiben Sie gesund",Before Founding
459,1960,JaE6UMk1u6I,@PersecutedPursuer,2022-01-23T11:28:52Z,531,"So ist es, Frau Wagenknecht! Vielen Dank!",Before Founding
460,232,ulaw8J_YFLw,@annaarnold-ob3ch,2023-06-16T16:19:42Z,530,Vielen Dank liebe Frau Wagenknecht für Ihren Mut   ihre Intelligenz und Standhaftigkeit.,Before Founding
461,1166,3zbciNWbCO8,@carmenwhite9799,2022-01-06T12:59:14Z,529,"Danke, dass es sie und ihren klaren Blick gibt!❤",Before Founding
462,920,XGOscIX3aFA,@lock-muck-man861,2023-02-26T18:13:13Z,529,Vielen herzlichen Dank liebe Sahra! Gemeinsam für Frieden! ✌️,Before Founding
463,944,7UJKIi_qYJ4,@xena6694,2022-06-30T20:52:06Z,528,"Ich bin wirklich ein sehr geduldiger 
, positiver Mensch, aber mittlerweile ärgere ich mich ausnahmslos täglich über unsere Politik. Danke liebe Sahra.",Before Founding
464,48,bQNsHivR9AU,@leonidwerner5753,2022-10-20T19:04:57Z,528,Solange es Menschen wie Sie gibt besteht Hoffnung. Danke für diese wichtigen Argumente. Ich kann nicht verstehen wie verrückt man sein muss um unser aller Existenz und die der schönen Erde leichtfertig aufs Spiel zu setzen,Before Founding
465,302,BcUWnPJoxI0,@canguner3260,2023-03-16T17:12:06Z,526,Respekt das Sie so sachlich bleiben können. Ich würde glaub in einem Satz 20 Beleidigungen sagen auf die Verantwortlichen.,Before Founding
466,1301,wYyHVnrfjvI,@anerm285,2023-04-27T18:41:27Z,526,"Meine liebe Frau Wagenknecht, bin ich froh wieder von Ihnen zu hören. Ich habe mir Sorgen um Sie gemacht. Wie immer brillianter Beitrag. Ich wünsche Ihnen Alles Gute.",Before Founding
467,1013,xw3qY4kS4HQ,@eactotrez6943,2021-09-02T14:40:57Z,525,Vielen Dank. So eine Art medialer Arbeit ist hochrelevant. Diese Erkenntnissen dürfen nicht mehr so ignoriert werden.,Before Founding
468,937,XGOscIX3aFA,@Vororterocker,2023-02-26T18:37:50Z,524,"Ich war leider physisch nicht anwesend, aber mit dem Herzen. Danke Frau Wagenknecht!",Before Founding
469,6,WCwx94TOGPQ,@MarieMarch-kn7rw,2022-02-04T11:32:11Z,524,"Dieser Beitrag von Ihnen, liebe Sahra, ist ausserordentlich wichtig und vielleicht sogar der beste und wichtigste bisher in diesen Zeiten. Vielen Dank dafür!",Before Founding
470,264,jyltDCy3Kvo,@wallykolleck6610,2022-09-08T18:40:36Z,523,"Liebe Sahra Wagenknecht,Ihre Rede heute im Bundestag war einsame Spitze. Vielen Dank, dass Sie dem Habeck Ihre Meinung gesagt haben. Die meisten Menschen haben sich darüber gefreut, auch im Ausland.",Before Founding
471,23,CAC9F3_pjjE,@ralfheck6698,2021-12-14T22:46:16Z,522,"Danke, Fr. Wagenknecht! Sind Sie die einzige Spitzenpolitikerin, die sich als selbstdenkender Mensch traut, so nach außen zu gehen? Meinen Dank und Respekt.",Before Founding
472,1413,HrUXeOwPcHE,@trixnix1247,2023-05-25T17:50:41Z,521,Warum handelt einfach kaum ein anderer Politiker noch im Sinne derer der sie gewählt hat?!? Weg mit der Ampel!!,Before Founding
473,444,0mU5_aIBc-8,@utagabbay8139,2020-11-12T19:23:00Z,521,"Sehr intelligent, umfassend auf den Punkt gebracht. Danke.",Before Founding
474,861,U3JInRxTJek,@alenazajler7058,2022-09-15T19:21:52Z,517,"Liebe Frau Wagenknecht, vielen herzlichen Dank,  dass Sie für Deutschland kämpfen!!!",Before Founding
475,93,5Uqxb8n0rdU,@farawla7275,2023-01-28T15:10:16Z,517,Für mich bleibt das eine Mumie.... Punkt.,Before Founding
476,308,BcUWnPJoxI0,@arthurkant720,2023-03-16T18:16:24Z,516,"Robert Harbeck, ja, man merkt das er Kinderbuchautor ist. Täglich arbeitet er an seinem Luftschloss im Lande Utopia, wie im Märchen, allerdings mit keinem guten Ende, wie ich meine.
Vielen Dank Frau Wagenknecht, dass Sie auf die Risiken und Kosten dieses Vorhabens hinweisen. Klasse, und meine Hochachtung an Sie.🙂",Before Founding
477,786,D3oUe8usIkU,@brunom6381,2022-11-10T19:58:14Z,516,Grandios Frau Wagenknecht. Es ist eine absolute Bereicherung Ihnen zu zuhören. Bravo.,Before Founding
478,1600,wbUTuwNmxdM,@nickk.507,2021-02-08T10:12:57Z,515,Absolut richtig Frau Wagenknecht bringt es wieder mal auf den Punkt!,Before Founding
479,1765,dcc_KKkZpS8,@petramachel5014,2023-03-01T18:10:55Z,515,Eine Frau mit Verstand und Herz und den Willen Frieden zu schaffen.  Gründen Sie ihre Partei und ich trete sofort ein.,Before Founding
480,1844,PMg-s5dsrrs,@CaptainFailo,2021-03-04T16:39:32Z,514,Respekt für Sarah Wagenknecht sich dem Biest entgegenzustellen,Before Founding
481,1847,PMg-s5dsrrs,@lapdepper,2021-03-04T16:38:07Z,514,"Wenn Jens ""was interessiert mich mein Geschwätz von Gestern"" Spahn und Andi ""49 Millionen Euro Berater"" Scheuer die Taskforce leiten gibts echt keine Hoffnung mehr, dass dieses Jahr überhaupt eine Lockerung kommt ...",Before Founding
482,948,7UJKIi_qYJ4,@atlantas666,2022-06-30T18:04:33Z,513,Solange die Menschen Schweigen und mitmachen wird weiterhin nichts geschehen....,Before Founding
483,33,CAC9F3_pjjE,@ralflorenzschmitt6337,2021-12-02T20:09:52Z,512,Danke für die klare und ausführliche Schilderung der derzeitigen Corona-Politik.,Before Founding
484,212,CbAfH65jGI4,@mr.vanity5895,2022-10-13T18:35:50Z,510,Sie sind die Stimme der Vernunft❣️,Before Founding
485,42,bQNsHivR9AU,@nevertheless1501,2022-10-20T19:01:47Z,510,"Liebe Sahra, ich hätte es nicht besser sagen können. Vielen Dank für die erneut wahren Worte, die hoffentlich auf immer mehr offene Ohren stoßen und die Menschen zum Nachdenken und Sinneswandel bringen.",Before Founding
486,1887,4JwTr2xZjXI,@BLAZEFIELDING,2021-09-23T14:02:01Z,508,"Sie sind die Beste, Frau Wagenknecht!! DANKE!!",Before Founding
487,702,DY3vQJ36Xkw,@user-cw2ff5qw9z,2022-09-22T17:44:17Z,508,Sie sind mutig und bewundernswert! Ich stehe Ihnen zur Seite!,Before Founding
488,1863,epVDA5oJm-4,@hplfd1,2021-02-25T21:00:39Z,508,"Danke Frau Wagenknecht, es wird Zeit die Halbe Million Abos zu knacken. Hier sollten viel mehr Menschen zuhören.",Before Founding
489,1441,IkDGL1kFYwU,@Sunshine-ll9et,2020-09-18T11:46:03Z,506,"Ach, Frau Wagenknecht....wie immer brilliant berichtet.",Before Founding
490,1601,wbUTuwNmxdM,@Marc1990Aurel,2021-02-08T10:57:50Z,505,"Frau Wagenknecht, ist die einzige Person die noch selber denken kann!",Before Founding
491,1853,PMg-s5dsrrs,@myopinionoriginal,2021-03-04T16:35:21Z,504,"Sahra ich habe im Spiegel gelesen, dass dein Lager gedenkt, etwas Eigenes zu gründen.
Bitte macht das und verlasst die Linke.
Du bist toll ❤️ Danke ❤️",Before Founding
492,1046,dOCB87649D0,@lahoya111,2022-01-13T19:10:05Z,504,"Ich habe den höchsten, allerhöchsten menschlichen Respekt davor das Sie sich weiterhin ruhig und sachlich mit schwierigen Themen auseinandersetzen. Den allerhöchsten Respekt.",Before Founding
493,1749,3rc4LRur7LA,@HydrogenBass,2023-12-20T13:08:37Z,503,"Immer großartig, Frau Wagenknecht. Bleiben Sie souverän und ehrlich.",Before Founding
494,325,LbnRTQTJ7bQ,@dietmarstreubel3667,2022-01-27T19:41:15Z,501,"Bin alles andere als ein Freund der Linken, aber Frau Wagenknecht ist eine der wenigen, der man zumindest zugute halten kann, dass sie sich bemüht objektiv zu sein! Wir sollten mehr von dieser Art Politiker haben. Danke für Ihren Kampf für Grundrecht und Freiheit!",Before Founding
495,160,aIylqpDNVIc,@letters_of_bach,2023-03-15T17:34:30Z,501,Bitte endlich Frieden!!!,Before Founding
496,227,ulaw8J_YFLw,@lucasstolz3717,2023-06-16T16:10:16Z,500,Freiheit für Julian assange. Wikileaks muss arbeiten.,Before Founding
497,1022,UDGl7rCLrVI,@Flo-1887,2021-02-18T16:09:02Z,500,Wie recht Sie mal wieder haben Frau Wagenknecht!,Before Founding
498,1236,x4ms74GOJq8,@martinafueck,2023-09-07T16:50:40Z,499,"Die Ampel muss unbedingt abtreten, sonst fährt das komplette Land an die Wand",Before Founding
499,1349,lY4e3H0NDV4,@uweboker5983,2023-06-22T20:40:15Z,498,"Danke Frau Dr. Wagenknecht! Sie haben das Wissen und die Rechtschaffenheit, das auch zu transportieren!",Before Founding
