,videoId,author,publishedAt,likeCount,text,period
122,kyUaDbVjMr0,@janfischer1140,2021-11-19T07:49:24Z,3828,"Danke, Frau Wagenknecht für Ihre Hartnäckigkeit, Ihren unerschütterlichen Mut und Ihren unkorrumpierbaren Hang zum Realismus.",Before Founding
123,kyUaDbVjMr0,@andreamuller6720,2021-11-27T11:15:14Z,183,"Liebe Frau Wagenknecht!
Danke für diese klaren, klugen und ehrlichen Worte!
Das Volk nicht spalten und aufhetzen, sondern aufklären!
Ihr Stil und ihre Contenance, wären einer Kanzlerin würdig!⚘",Before Founding
124,kyUaDbVjMr0,@vogtmargrit,2021-11-19T07:02:37Z,3882,"Ich bewundere diese Frau, die es immer wieder wagt, die Wahrheit auszusprechen,auch wenn sie dafür ständig heftig angegriffen wird.Hut ab und Danke 🤩",Before Founding
125,kyUaDbVjMr0,@krissi814,2021-11-19T06:56:09Z,173,"Sie laufen einen steinigen Weg mit sehr viel Gegenwind. Respekt dafür! Das sind Politiker, die wir brauchen, aber leider (außer Sie) nicht haben. Weiter so!!!Sie sind eine sehr starke Frau!",Before Founding
126,kyUaDbVjMr0,@agathachristi2011,2021-11-21T13:57:25Z,379,Unsere kompetente Frau Wagenknecht - sie hat sich nicht korrumpieren lassen. Eine wahrhaftige Frau mit Werten und Rückgrat.,Before Founding
127,kyUaDbVjMr0,@TabbyHund,2021-12-05T19:33:17Z,65,Danke liebe Sarah Wagenknecht! Alles Wissenswerte nachvollziehbar auf den Punkt gebracht. Herzliche Grüße,Before Founding
128,kyUaDbVjMr0,@Marvin44,2021-11-19T07:38:40Z,181,"Was bist Du nur für eine hoffnungsvolle Stimme in dieser Zeit, vielen Dank Sarah!",Before Founding
129,kyUaDbVjMr0,@SegaFan-dm9ch,2021-11-20T07:02:40Z,1828,Sie sind tatsächlich eine der letzten aufrichtigen Politiker/innen in Deutschland. Ich wünsche ihnen weiterhin viel Kraft!,Before Founding
130,kyUaDbVjMr0,@finelinerin,2021-11-19T06:59:50Z,60,"Herzlichen Dank liebe Sahra Wagenknecht! Ich sehe das ganz genauso und bin froh, dass es Menschen gibt, die sich für eine sehr sachliche Bewertung in einem umfassenderen Kontext einsetzen.",Before Founding
131,kyUaDbVjMr0,@barbelschohl1791,2021-12-10T14:21:27Z,20,"Ich hatte die Hoffnung schon aufgegeben dass es noch jemanden gibt der bei klarem Verstand ist.
Danke Frau Wagenknecht, sie sagen die Wahrheit.",Before Founding
132,kyUaDbVjMr0,@MaBel-tz5sk,2021-11-19T07:44:03Z,334,"Liebe Frau Wagenknecht,
Sie zählen zu den wenigen logischen und folgerichtig denkenden Menschen in dieser Zeit.
Das Sie im letzten Weltinterview im TV so ruhig geblieben sind - Respekt vor Ihrer Resilienz!
Vielen Dank für Ihre Arbeit!",Before Founding
133,kyUaDbVjMr0,@Elbjam,2021-11-19T07:22:23Z,195,"Frau Wagenknecht,sie sind für mich nach wie vor der einzige Lichtblick in der deutschen Politik! 
Die Entwicklung in diesem Land ist mehr als erschreckend. Lg",Before Founding
134,kyUaDbVjMr0,@danielvidic9275,2021-11-25T09:43:31Z,1412,"Es ist erfrischend,  Menschen zuzuhören,  die das klare Denken noch nicht verloren haben",Before Founding
135,kyUaDbVjMr0,@saundraarianiti5606,2021-12-01T10:44:04Z,230,"Ihre Existenz beruhigt ungemein, hoffe, dass Sie uns als Politikerin noch sehr lange erhalten bleiben. Danke",Before Founding
136,kyUaDbVjMr0,@lumsg5781,2021-11-21T16:51:51Z,245,"Das war die objektivste und sachlich korrekteste Darstellung, die ich seit langem gehört habe. Sehr gut Frau Wagenknecht.",Before Founding
137,kyUaDbVjMr0,@haenselundgretel654,2021-11-19T06:49:10Z,2100,"Sie sind die aktuell wertvollste Person in unserer Politik. Leider sind Sie und Ihresgleichen nicht die Exekutive :(
Diesem Land würde es so unglaublich viel besser gehen!",Before Founding
138,kyUaDbVjMr0,@prateeknestroi5721,2021-11-19T06:46:27Z,209,"Geradlinigkeit, Mut und Ehrlichkeit vielen Dank.",Before Founding
139,kyUaDbVjMr0,@maggiebraun1935,2021-12-03T02:26:59Z,16,"Ich bewundere Frau Wagenknecht, so öffentlich eine andere Meinung zu vertreten wie die Anderen ach so schlauen Politikern. Sie ist die einzigste Politikerin der man noch glauben kann. Sehr mutige Frau. Sie lässt sich Gott sei Dank in keiner öffentlichen Diskussion die Butter vom Brot nehmen.",Before Founding
140,oRYkODSC-WU,@heinzdmayer,2022-09-08T12:00:27Z,899,"Eine der wenigen  wirklich aufrechten und klugen Persönlichkeiten in diesem Land !
Ich gratuliere zu dieser hervorragenden Rede !",Before Founding
141,oRYkODSC-WU,@robert8133,2022-09-08T11:14:51Z,910,Endlich wieder Klartext und vernünftige Worte. Es muss endlich Schluss sein mit den Sanktionen. Vielen Dank für Ihren Einsatz!,Before Founding
142,oRYkODSC-WU,@susannefeige9861,2022-09-08T11:12:47Z,346,"Super Rede Frau Wagenknecht
Danke für ihre klare Ansage.
Sie haben mit jedem einzelnen Wort recht.",Before Founding
143,oRYkODSC-WU,@jackrussell5478,2022-09-29T15:38:31Z,165,"Danke, Frau Wagenknecht, gut das es noch Politiker gibt die klar denken können....",Before Founding
144,oRYkODSC-WU,@nickwellington981,2022-09-08T11:28:16Z,263,Eine der letzten ehrlichen Politikerinnen in Deutschland!,Before Founding
145,oRYkODSC-WU,@jurgenwilbert3260,2022-09-08T12:08:55Z,396,"Die Wahrheit anhören zu müssen, tut schon weh. Da nützt das Geschrei überhaupt nichts. 
""Wer schreit, hat die Situation nicht im Griff""  Starke Rede von Frau Wagenknecht, Respekt.",Before Founding
146,oRYkODSC-WU,@kandil391,2022-09-08T16:07:46Z,276,Mein hohen Respekt!!! Frau Wagenknecht sollte unsere Bundeskanzlerin werden. Deutschland 🇩🇪 braucht Sie...,Before Founding
147,oRYkODSC-WU,@oksanarisch724,2022-10-10T11:21:09Z,10,"Sehr mutige und kompetente Frau Wagenknecht. Sie sieht den richtigen Weg aus der kritischen Situation für das gesamte Land. Es ist eine Schande für diejenigen, die mit geschlossenen Augen leben und sich nicht einmal die Chance geben, die offensichtliche Wahrheit zu hören und nachzudenken. Respekt!",Before Founding
148,oRYkODSC-WU,@ritakaya1176,2022-09-08T11:13:27Z,873,Es sind wahre harte Worte von Frau Wagenknecht und es ist die Wahrheit.,Before Founding
149,oRYkODSC-WU,@sven.b.schreiber,2022-09-08T11:40:15Z,745,"Bravo, Fr. Wagenknecht, vielen Dank für diesen Klartext. Endlich steht mal jemand mit Rang und Namen auf und sagt unumwunden, dass der Kaiser nackt ist. Das ist genau das, was ich an Ihnen schätze.",Before Founding
150,oRYkODSC-WU,@mr.vanity5895,2022-09-08T11:22:38Z,560,"Liebe Frau Wagenknecht.
Sie haben mehr “Eier in der Hose” als der gesamte Bundestag zusammen.
Sie haben die Sache wieder auf den Punkt gebracht.
An Ihre Worte werden viele noch denken.Spätestens im Winter wenn alles kollabieren wird.
Schön das es Sie gibt,Frau Wagenknecht.
Ich hoffe das die Wähler mal umdenken.
Sie sind jedenfalls eine Bereicherung.",Before Founding
151,oRYkODSC-WU,@SabineBrinkmann-il9zh,2023-04-08T14:24:47Z,23,Meinen größten Respekt für Ihren Mut! Sie haben das deutsche Volk hinter sich. Kämpfen Sie bitte weiter. Deutschland darf nicht untergehen,Before Founding
152,oRYkODSC-WU,@dirtysanchez1468,2022-09-08T11:11:05Z,362,Er soll aber bitte die anderen Spezialisten mitnehmen. Das Volk hat genug.,Before Founding
153,oRYkODSC-WU,@23lizardking,2022-09-08T11:24:39Z,219,Man hat Frau Wagenknecht selten so temperamentvoll gesehen. Daran merkt man auch wie ernst die Lage ist. Weiter so - wir stehen hinter ihnen und ihrer Argumentation.,Before Founding
154,oRYkODSC-WU,@katharinajager-ose7672,2022-09-08T11:44:56Z,371,Sehr gute und starke Rede. Danke Frau Wagenknecht. 💪,Before Founding
155,oRYkODSC-WU,@markusschommer6928,2023-08-01T19:07:20Z,4,"Die beste Rede seit Jahren im Bundestag!!!  Respekt! Besser kann man es nicht beschreiben.  HABECK MUSS WEG  ,SOFORT !!!!!",Before Founding
156,oRYkODSC-WU,@florianw.2222,2022-09-08T11:54:24Z,768,"Wahre Worte, die dringend gesagt werden müssen! Vielen vielen Dank!",Before Founding
157,oRYkODSC-WU,@Trabant1998,2022-09-08T11:47:53Z,1340,"Danke liebe Frau Wagenknecht! Sie sind fast alleine auf weitem Feld im Bundestag, aber Sie haben viele Menschen hinter sich im Volk! Bitte geben Sie nicht auf, knicken nicht ein! Wir müssen uns solidarisieren und zusammen schließen! Ich wünsche Ihnen und uns allen von Herzen Kraft und Mut. Frau Wagenknecht ist ein Licht der Hoffnung in der Finsternis!",Before Founding
158,oRYkODSC-WU,@dersimkocero7042,2022-09-08T11:13:54Z,463,Ich feier sie !!  Bleiben sie stark.,Before Founding
159,oRYkODSC-WU,@karin4003,2022-09-08T11:27:27Z,2997,"Eine sehr starke Rede. Vielen Dank, dass Sie den Mut haben die Wahrheit auszusprechen",Before Founding
160,aIylqpDNVIc,@letters_of_bach,2023-03-15T17:34:30Z,501,Bitte endlich Frieden!!!,Before Founding
161,aIylqpDNVIc,@nursoda73er,2023-03-15T19:00:40Z,460,mal sehen was passiert wenn die Russen in der Nähe Amerikas Drohnen rum schwirren lassen,Before Founding
162,aIylqpDNVIc,@djonqwadrat801,2024-10-21T03:02:17Z,106,"Wir stecken schon in diesem Krieg! 
Das ist aber nicht unser Krieg!!!",Before Founding
163,aIylqpDNVIc,@UllaFahrenson,2024-11-28T05:36:00Z,8,Bitte Frieden...wir Menschen wollen keinen Krieg😢,Before Founding
164,aIylqpDNVIc,@artwolf2009,2023-03-15T17:12:35Z,980,"Bitte nicht unterkriegen lassen. Und bitte eine Partei gründen. Weiter mit den Demos. Bitte gib uns die Möglichkeit zu zeigen, dass wir das nicht wollen. Bitte!!!",Before Founding
165,aIylqpDNVIc,@howlingofthewolf,2023-03-15T21:18:37Z,996,"Diplomatie und Frieden, statt Waffen und Krieg! 🕊️",Before Founding
166,aIylqpDNVIc,@jorgrichter2688,2024-07-03T06:04:41Z,74,"Ja,Frieden um jeden Preis!!!!!!!!!!",Before Founding
167,aIylqpDNVIc,@marcushansch9940,2024-08-18T06:35:03Z,43,"Frau Wagenknecht, sie haben so recht, aber warum wollen sie mit der CDU koalieren. Das passt nicht",Before Founding
168,aIylqpDNVIc,@gr2187,2023-03-15T18:28:38Z,187,Danke für Ihr Engagement!,Before Founding
169,aIylqpDNVIc,@markusmehler1465,2023-03-15T23:58:22Z,286,"Ich hoffe täglich das mehr Menschen verstehen das dieser Krieg gestoppt werden muß. 
Ansonsten verabschieden wir uns von der bisher erlebten ""Normalität""",Before Founding
170,aIylqpDNVIc,@brunom6381,2023-03-15T20:39:41Z,964,Bravo Frau Wagenknecht. Genau so ist es wie Sie berichten. Es darf nicht mehr weiter eskalieren.,Before Founding
171,aIylqpDNVIc,@ericzon1,2024-08-16T21:17:36Z,41,Ich möchte nur mal erinnern dass die BSW vor einiger Zeit im bundestag gegen eine friedensdelegation gestimmt hatte… nur mal so am Rande…,Before Founding
172,aIylqpDNVIc,@fan49D,2024-03-22T08:48:34Z,183,"Danke für die wahren und aufrüttelnden Worte. Wir wollen keine Kriegsdebatten, sondern Aufzeigen von Möglichkeiten zur Deeskalation. Frieden für die Welt!!!",Before Founding
173,aIylqpDNVIc,@meckertante6131,2024-06-19T13:52:54Z,224,Da gebe ich ihr recht. Ich will endlich Frieden.,Before Founding
174,aIylqpDNVIc,@petrawalter3267,2023-03-15T19:12:40Z,213,Bleiben Sie sich und uns treu .... bitte,Before Founding
175,aIylqpDNVIc,@c.k.8405,2024-08-17T09:35:19Z,6,"Reden kann Fr. Wagenknecht immer Recht nett, aber bei der Abstimmung passt es dann wieder nicht. Auch das Sie die AFD bei gleichen Aussagen ablehnt, macht sie dann nicht überzeugend.",Before Founding
176,aIylqpDNVIc,@revaloche8246,2024-06-17T01:06:59Z,107,Vous êtes une des très rares personnes qui dites la vérité. Merci pour votre courage de dire la vérité. Viele Grüße aus Frankreich.,Before Founding
177,aIylqpDNVIc,@falkniemann8847,2023-03-15T19:36:04Z,374,"Liebe Frau Dr. Wagnenknecht, gründen Sie ihre Partei, meine Stimme haben Sie. Wir brauchen Frieden auf der Welt und derzeit sehe ich Sie als einzige Politikerin, die mit der Vielzahl von Gleichgesinnten im Rücken, unseren Vollpfosten in der Regierung zum Umdenken zwingen können.",Before Founding
178,aIylqpDNVIc,@achat6181,2023-03-15T18:50:47Z,54,Es war immer schon ein von langer Hand geplanter Stellvertreterkrieg .,Before Founding
179,aIylqpDNVIc,@horsteckardt2148,2025-01-07T22:40:25Z,5,"Nur noch AFD, für Frieden ❤❤❤❤",Before Founding
180,psN9dX1laVM,@astridspadaccini915,2024-04-11T14:19:58Z,59,"Wenn ich mir die Gesichter der Typen angucke, wird mir uebel.
Sahra, mach weiter so !",Before Founding
181,psN9dX1laVM,@susannesusanne9109,2023-09-18T17:12:04Z,413,"Nein, unsere Soldaten haben nichts in der Ukraine verloren, nein",Before Founding
182,psN9dX1laVM,@emalalala7085,2023-09-18T14:58:27Z,1057,Diese Sendung war mit Abstand schlimmste Kriegstreiberei seit langem. Richtig erschreckend,Before Founding
183,psN9dX1laVM,@lawyerone1,2024-02-02T06:55:11Z,128,"Eine von wenigen Politikern, die in Deutschland noch klar denken kann.
Klare Wahlempfehlung ‼️",Before Founding
184,psN9dX1laVM,@Phex01,2024-01-09T20:23:31Z,64,Ich bin sichen politisch nicht links aber Frau Wagenknecht hat hier mehr als recht. Sehr gut analysiert !,Before Founding
185,psN9dX1laVM,@A.G.1306,2023-09-18T17:45:29Z,584,"Hallo Frau Wagenknecht, Sie waren gestern in der Anne Will Sendung top👍. Sie waren aber auch das einzige was mir da gefallen hat. Das Niveau der Sendung bzw der Umgang mit Ihnen war unterirdisch. Danke, dass Sie sich das als Stimme der Vernunft immer wieder antun. Sie sprechen stellvertretend für viele von uns, die wir nicht in der Öffentlichkeit stehen. Sie haben sehr gut argumentiert und ich stimme Ihnen in Ihren Ausführungen voll zu. Liebe Grüße an Sie und bitte nicht aufgeben❤",Before Founding
186,psN9dX1laVM,@MysterySushi,2023-09-18T15:15:15Z,2128,"5 gegen 1. Am Anfang durften alle aussprechen, sobald Frau Wagenknecht an der Reihe war, ging die Unterbrecherei los. Man kann sie nur bewundern dafür, dass sie sich das immer wieder antut und so souverän dabei bleibt.",Before Founding
187,psN9dX1laVM,@TheBastardo111,2023-09-18T18:29:02Z,258,Meinen Respekt für sie Frau Wagenknecht das sie dort noch hingehen zu dem Tribunal,Before Founding
188,psN9dX1laVM,@user-jy2gc4xo8g,2023-11-19T19:07:50Z,49,"Vielen Dank Frau Wagenknecht. 
Hochachtung, auf dem Punkt gebracht.",Before Founding
189,psN9dX1laVM,@ellihager1576,2024-03-18T06:12:23Z,22,"Frau Wagenknecht hat recht,",Before Founding
190,psN9dX1laVM,@mnurm4204,2023-09-27T07:10:41Z,307,"Wagenknecht sagt die Wahrheit und alle anderen in dieser Runde schweigen. Und warum? Weil sie genau wissen, dass sie recht hat.",Before Founding
191,psN9dX1laVM,@bojanzvegla1472,2023-09-18T16:02:07Z,37,Bravo Sara,Before Founding
192,psN9dX1laVM,@theauthenticenneagram5078,2023-09-18T15:55:35Z,319,"Danke, daß sie dieser Sicht eine starke Stimme geben in Deutschland! 🙏🏻",Before Founding
193,psN9dX1laVM,@crasch7up,2023-11-22T01:00:56Z,79,Ein echte Politikern mit Verstand und Respekt für die Zukunft vom ihr eigne Land 👏👏👏,Before Founding
194,psN9dX1laVM,@peterkarlkettenmann288,2024-01-15T05:34:03Z,34,"Es macht mich wütend und sehr traurig, daß man nach Vietnam absolut nichts gelernt hat. Selbst damals hat eine Hochtechnologienation nichts ausrichten können, als nur Elend und noch dazu verloren!",Before Founding
195,psN9dX1laVM,@elenanam1762,2023-09-19T07:54:15Z,92,"Frau Will soll ihre Sendung umbenennen  , 5 gegen 1 z.B.",Before Founding
196,psN9dX1laVM,@petramachel5014,2023-09-23T21:15:28Z,45,"Wie immer eine phantastische Argumentation.  Fr. Wagenknecht mit Abstand in der Runde ein gutes  benehmen  achtet auf Respekt, beleidigt niemanden  sondern arbeitet mit Argumenten. Ich bin entsetzt das dieser alte verbohrte Mann nicht aus dem Raum  geschmissen wurde.  Er war unverschämt,beleidigend und unfähig eine Diskussion zu führen.  Und Anne Will sieht dabei zu . Entsetzlich",Before Founding
197,psN9dX1laVM,@SteffenPorwi,2023-09-18T16:12:16Z,252,"Liebe Frau Wagenknecht. Sie wurden gestern Abend wieder vorgeführt.. Respekt wie sie stand halten. Ich glaube es stehen schon Millionen hinter ihnen, nehmen sie das endlich an, sie haben die Pflicht dazu. Ich selber arbeite als director in einer großen Firma und kann nicht sagen was ich denke. Das geht vielen so. Geben sie uns die Mut, geben sie uns ein Plenum. RETTEN sie Europa",Before Founding
198,psN9dX1laVM,@MackschinKlaus,2024-01-12T19:33:57Z,283,Frau Wagenknecht hat absolut recht!!,Before Founding
199,psN9dX1laVM,@eisbaerlottakb8604,2024-01-02T04:25:45Z,23,"Respekt Frau Wagenknecht, sich in einem Raum mit Kriegshetzern aufhalten und denen auch noch mit sachlicher Logik entgegnen.....",Before Founding
200,CbAfH65jGI4,@aimeukal284,2022-10-13T18:32:46Z,4425,Ganz ihrer Meinung Frau Wagenknecht. Bitte bleiben sie stark und wir werden sie weiterhin unterstützen.,Before Founding
201,CbAfH65jGI4,@beatricegabriel8714,2022-10-13T18:38:17Z,224,Danke aus tiefstem Herzen ❤🕊,Before Founding
202,CbAfH65jGI4,@bent.3336,2022-10-13T18:38:26Z,2544,"Rational denkende Menschen sind heutzutage eine Rarität. Umso wichtiger ist es, Ihnen für Ihren unermüdlichen Einsatz für die Wahrheit zu danken.",Before Founding
203,CbAfH65jGI4,@satelitinternet6449,2023-01-15T00:11:47Z,2,"Mr Jeffrey Sachs? Ein sehr offene und ehrlich, objektiv seltene Kritiker der US - Politik!!!",Before Founding
204,CbAfH65jGI4,@r.sch.6765,2022-10-13T18:31:21Z,1510,Tausend Dank für ihre Stimme der Vernunft,Before Founding
205,CbAfH65jGI4,@Andrea-ub3tn,2022-10-13T18:33:23Z,1141,Frau Wageknecht danke für ihre Arbeit!  Mit ihnen an der Spitze würde uns besser gehen.,Before Founding
206,CbAfH65jGI4,@katrinthiele6133,2022-10-13T18:39:48Z,2448,"Ich habe das Gefühl, dass einige Menschen nicht mehr wissen was sie tun. Wann kommen sie endlich zur Vernunft? Frau Wagenknecht, Sie bringen es jedesmal auf den Punkt. Danke ❤️",Before Founding
207,CbAfH65jGI4,@michaelstrerath8536,2022-11-04T16:53:15Z,14,"Immanuel Kant , Zitatanfang: ""Der Krieg ist darin schlimm, dass er mehr böse Menschen macht, als er deren wegnimmt- Zitatende .  Danke Immanuel Kant für diese korrekte Aussage.",Before Founding
208,CbAfH65jGI4,@adevonreign8907,2022-10-13T18:31:02Z,1158,"Na endlich, hab schon so drauf gewartet,  danke Frau Wagenknecht für ihre wichtige Aufklärungsarbeit, ich hoffe das hier hören und sehen alle.",Before Founding
209,CbAfH65jGI4,@larisadowidat1777,2022-10-13T19:18:00Z,626,"Единственный политик, достойная большого уважения. 
Vielen Dank Frau Wagenknecht.",Before Founding
210,CbAfH65jGI4,@Titanfinger,2022-10-13T19:11:36Z,92,"Wow super Video und sogar mit Quellenangaben in der Videobeschreibung zum selber überprüfen.
So kann man sich auch selber ein Bild von der Situation machen, vielen Dank Frau Wagenknecht!",Before Founding
211,CbAfH65jGI4,@Teufelchen1991c,2022-10-23T14:33:27Z,65,"Es ist schön zu wissen, dass man nicht allein ist, nur weil man Dinge hinterfragt, nicht alles schwarz und weiß sieht, über den Tellerrand hinausschaut und sich auf erdenklich viele Weisen informiert, als nur über die gängigen Medien und dadurch für ein ganzheitliches objektives Bild angefeindet wird. 
Danke, für Ihre informativen, toll recherchierten und zusammengefassten Beiträge. Ich freue mich jede Woche aufs Neue!",Before Founding
212,CbAfH65jGI4,@mr.vanity5895,2022-10-13T18:35:50Z,510,Sie sind die Stimme der Vernunft❣️,Before Founding
213,CbAfH65jGI4,@adriandanglard6356,2022-10-14T07:11:00Z,167,"""Ohne Frieden ist alles nichts""  Willy Brandt.",Before Founding
214,CbAfH65jGI4,@walterlechner1935,2022-10-13T22:17:19Z,1685,"Frau Wagenknecht, danke das Sie die Ansichten des Volkes vertreten. Ich bin jetzt 65 und wurde in meinem Leben von der Politik noch nie so verarscht. Bitte kämpfen Sie weiter für uns, wir wollen und brauchen keine Inflation und keinen Krieg.",Before Founding
